
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1073,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
94633,ERROR,GNSSTask,GNSS checkUblox time, 2
94633,ERROR,GNSSTask,GNSSTask time, 2
94676,ERROR,ControlTask,ControlTask time, 0
94679,ERROR,NavTask,NavigationTask time, 0
94753,ERROR,GNSSTask,pushRawData time, 22
94754,ERROR,GNSSTask,GNSS checkUblox time, 1
94754,ERROR,GNSSTask,GNSSTask time, 23
94776,ERROR,ControlTask,ControlTask time, 0
94779,ERROR,NavTask,NavigationTask time, 0
94833,ERROR,GNSSTask,GNSS checkUblox time, 2
94833,ERROR,GNSSTask,GNSSTask time, 2
94876,ERROR,ControlTask,ControlTask time, 0
94879,ERROR,NavTask,NavigationTask time, 0
94885,ERROR,GGATask,GGATask time, 5
94933,ERROR,GNSSTask,GNSS checkUblox time, 2
94933,ERROR,GNSSTask,GNSSTask time, 2
94976,ERROR,ControlTask,ControlTask time, 0
94979,ERROR,NavTask,NavigationTask time, 0
95033,ERROR,GNSSTask,GNSS checkUblox time, 2
95033,ERROR,GNSSTask,GNSSTask time, 2
95076,ERROR,ControlTask,ControlTask time, 0
95079,ERROR,NavTask,NavigationTask time, 0
95133,ERROR,GNSSTask,GNSS checkUblox time, 2
95133,ERROR,GNSSTask,GNSSTask time, 2
95176,ERROR,ControlTask,ControlTask time, 0
95179,ERROR,NavTask,NavigationTask time, 0
95233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
95233,ERROR,GNSSTask,GNSS checkUblox time, 2
95234,ERROR,GNSSTask,GNSSTask time, 3
95276,ERROR,ControlTask,ControlTask time, 0
95279,ERROR,NavTask,NavigationTask time, 0
95333,ERROR,GNSSTask,GNSS checkUblox time, 2
95333,ERROR,GNSSTask,GNSSTask time, 2
95376,ERROR,ControlTask,ControlTask time, 0
95379,ERROR,NavTask,NavigationTask time, 0
95433,ERROR,GNSSTask,GNSS checkUblox time, 2
95433,ERROR,GNSSTask,GNSSTask time, 2
95476,ERROR,ControlTask,ControlTask time, 0
95479,ERROR,NavTask,NavigationTask time, 0
95533,ERROR,GNSSTask,GNSS checkUblox time, 2
95533,ERROR,GNSSTask,GNSSTask time, 2
95576,ERROR,ControlTask,ControlTask time, 0
95579,ERROR,NavTask,NavigationTask time, 0
95633,ERROR,GNSSTask,GNSS checkUblox time, 2
95633,ERROR,GNSSTask,GNSSTask time, 2
95676,ERROR,ControlTask,ControlTask time, 0
95679,ERROR,NavTask,NavigationTask time, 0
95753,ERROR,GNSSTask,pushRawData time, 22
95754,ERROR,GNSSTask,GNSS checkUblox time, 1
95755,ERROR,GNSSTask,GNSSTask time, 24
95776,ERROR,ControlTask,ControlTask time, 0
95779,ERROR,NavTask,NavigationTask time, 0
95833,ERROR,GNSSTask,GNSS checkUblox time, 2
95833,ERROR,GNSSTask,GNSSTask time, 2
95876,ERROR,ControlTask,ControlTask time, 0
95879,ERROR,NavTask,NavigationTask time, 0
95886,ERROR,GGATask,GGATask time, 6
95933,ERROR,GNSSTask,GNSS checkUblox time, 2
95933,ERROR,GNSSTask,GNSSTask time, 2
95976,ERROR,ControlTask,ControlTask time, 0
95979,ERROR,NavTask,NavigationTask time, 0
96033,ERROR,GNSSTask,GNSS checkUblox time, 2
96033,ERROR,GNSSTask,GNSSTask time, 2
96076,ERROR,ControlTask,ControlTask time, 0
96079,ERROR,NavTask,NavigationTask time, 0
96133,ERROR,GNSSTask,GNSS checkUblox time, 2
96133,ERROR,GNSSTask,GNSSTask time, 2
96176,ERROR,ControlTask,ControlTask time, 0
96179,ERROR,NavTask,NavigationTask time, 0
96233,ERROR,GNSSTask,GNSS checkUblox time, 2
96233,ERROR,GNSSTask,GNSSTask time, 2
96276,ERROR,ControlTask,ControlTask time, 0
96279,ERROR,NavTask,NavigationTask time, 0
96333,ERROR,GNSSTask,GNSS checkUblox time, 2
96333,ERROR,GNSSTask,GNSSTask time, 2
96376,ERROR,ControlTask,ControlTask time, 0
96379,ERROR,NavTask,NavigationTask time, 0
96433,ERROR,GNSSTask,GNSS checkUblox time, 2
96433,ERROR,GNSSTask,GNSSTask time, 2
96476,ERROR,ControlTask,ControlTask time, 0
96479,ERROR,NavTask,NavigationTask time, 0
96533,ERROR,GNSSTask,GNSS checkUblox time, 2
96533,ERROR,GNSSTask,GNSSTask time, 2
96576,ERROR,ControlTask,ControlTask time, 0
96579,ERROR,NavTask,NavigationTask time, 0
96652,ERROR,GNSSTask,pushRawData time, 21
96653,ERROR,GNSSTask,GNSS checkUblox time, 1
96653,ERROR,GNSSTask,GNSSTask time, 22
96676,ERROR,ControlTask,ControlTask time, 0
96679,ERROR,NavTask,NavigationTask time, 0
96733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
96733,ERROR,GNSSTask,GNSS checkUblox time, 2
96734,ERROR,GNSSTask,GNSSTask time, 3
96776,ERROR,ControlTask,ControlTask time, 0
96779,ERROR,NavTask,NavigationTask time, 0
96832,ERROR,GNSSTask,GNSS checkCallbacks time, 1
96832,ERROR,GNSSTask,GNSS checkUblox time, 1
96833,ERROR,GNSSTask,GNSSTask time, 2
96876,ERROR,ControlTask,ControlTask time, 0
96879,ERROR,NavTask,NavigationTask time, 0
96884,ERROR,GGATask,GGATask time, 4
96933,ERROR,GNSSTask,GNSS checkUblox time, 2
96933,ERROR,GNSSTask,GNSSTask time, 2
96976,ERROR,ControlTask,ControlTask time, 0
96979,ERROR,NavTask,NavigationTask time, 0
97033,ERROR,GNSSTask,GNSS checkUblox time, 2
97033,ERROR,GNSSTask,GNSSTask time, 2
97076,ERROR,ControlTask,ControlTask time, 0
97079,ERROR,NavTask,NavigationTask time, 0
97133,ERROR,GNSSTask,GNSS checkUblox time, 2
97133,ERROR,GNSSTask,GNSSTask time, 2
97176,ERROR,ControlTask,ControlTask time, 0
97179,ERROR,NavTask,NavigationTask time, 0
97233,ERROR,GNSSTask,GNSS checkUblox time, 2
97233,ERROR,GNSSTask,GNSSTask time, 2
97276,ERROR,ControlTask,ControlTask time, 0
97279,ERROR,NavTask,NavigationTask time, 0
97333,ERROR,GNSSTask,GNSS checkUblox time, 2
97333,ERROR,GNSSTask,GNSSTask time, 2
97376,ERROR,ControlTask,ControlTask time, 0
97379,ERROR,NavTask,NavigationTask time, 0
97433,ERROR,GNSSTask,GNSS checkUblox time, 2
97433,ERROR,GNSSTask,GNSSTask time, 2
97476,ERROR,ControlTask,ControlTask time, 0
97479,ERROR,NavTask,NavigationTask time, 0
97533,ERROR,GNSSTask,GNSS checkUblox time, 2
97533,ERROR,GNSSTask,GNSSTask time, 2
97576,ERROR,ControlTask,ControlTask time, 0
97579,ERROR,NavTask,NavigationTask time, 0
97633,ERROR,GNSSTask,GNSS checkUblox time, 2
97633,ERROR,GNSSTask,GNSSTask time, 2
97676,ERROR,ControlTask,ControlTask time, 0
97679,ERROR,NavTask,NavigationTask time, 0
97754,ERROR,GNSSTask,pushRawData time, 23
97755,ERROR,GNSSTask,GNSS checkUblox time, 1
97755,ERROR,GNSSTask,GNSSTask time, 24
97776,ERROR,ControlTask,ControlTask time, 0
97779,ERROR,NavTask,NavigationTask time, 0
97833,ERROR,GNSSTask,GNSS checkUblox time, 2
97833,ERROR,GNSSTask,GNSSTask time, 2
97876,ERROR,ControlTask,ControlTask time, 0
97879,ERROR,NavTask,NavigationTask time, 0
97886,ERROR,GGATask,GGATask time, 6
97933,ERROR,GNSSTask,GNSS checkUblox time, 2
97933,ERROR,GNSSTask,GNSSTask time, 2
97976,ERROR,ControlTask,ControlTask time, 0
97979,ERROR,NavTask,NavigationTask time, 0
98033,ERROR,GNSSTask,GNSS checkUblox time, 2
98033,ERROR,GNSSTask,GNSSTask time, 2
98076,ERROR,ControlTask,ControlTask time, 0
98079,ERROR,NavTask,NavigationTask time, 0
98133,ERROR,GNSSTask,GNSS checkUblox time, 2
98133,ERROR,GNSSTask,GNSSTask time, 2
98176,ERROR,ControlTask,ControlTask time, 0
98179,ERROR,NavTask,NavigationTask time, 0
98233,ERROR,GNSSTask,GNSS checkUblox time, 2
98233,ERROR,GNSSTask,GNSSTask time, 2
98276,ERROR,ControlTask,ControlTask time, 0
98279,ERROR,NavTask,NavigationTask time, 0
98333,ERROR,GNSSTask,GNSS checkUblox time, 2
98333,ERROR,GNSSTask,GNSSTask time, 2
98376,ERROR,ControlTask,ControlTask time, 0
98379,ERROR,NavTask,NavigationTask time, 0
98433,ERROR,GNSSTask,GNSS checkUblox time, 2
98433,ERROR,GNSSTask,GNSSTask time, 2
98476,ERROR,ControlTask,ControlTask time, 0
98479,ERROR,NavTask,NavigationTask time, 0
98533,ERROR,GNSSTask,GNSS checkUblox time, 2
98533,ERROR,GNSSTask,GNSSTask time, 2
98576,ERROR,ControlTask,ControlTask time, 0
98579,ERROR,NavTask,NavigationTask time, 0
98633,ERROR,GNSSTask,GNSS checkUblox time, 2
98633,ERROR,GNSSTask,GNSSTask time, 2
98676,ERROR,ControlTask,ControlTask time, 0
98679,ERROR,NavTask,NavigationTask time, 0
98750,ERROR,GNSSTask,pushRawData time, 19
98751,ERROR,GNSSTask,GNSS checkUblox time, 1
98751,ERROR,GNSSTask,GNSSTask time, 20
98776,ERROR,ControlTask,ControlTask time, 0
98779,ERROR,NavTask,NavigationTask time, 0
98833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
98833,ERROR,GNSSTask,GNSS checkUblox time, 2
98834,ERROR,GNSSTask,GNSSTask time, 3
98876,ERROR,ControlTask,ControlTask time, 0
98879,ERROR,NavTask,NavigationTask time, 0
98885,ERROR,GGATask,GGATask time, 5
98933,ERROR,GNSSTask,GNSS checkUblox time, 2
98933,ERROR,GNSSTask,GNSSTask time, 2
98976,ERROR,ControlTask,ControlTask time, 0
98979,ERROR,NavTask,NavigationTask time, 0
99033,ERROR,GNSSTask,GNSS checkUblox time, 2
99033,ERROR,GNSSTask,GNSSTask time, 2
99076,ERROR,ControlTask,ControlTask time, 0
99079,ERROR,NavTask,NavigationTask time, 0
99133,ERROR,GNSSTask,GNSS checkUblox time, 2
99133,ERROR,GNSSTask,GNSSTask time, 2
99176,ERROR,ControlTask,ControlTask time, 0
99179,ERROR,NavTask,NavigationTask time, 0
99233,ERROR,GNSSTask,GNSS checkUblox time, 2
99233,ERROR,GNSSTask,GNSSTask time, 2
99276,ERROR,ControlTask,ControlTask time, 0
99279,ERROR,NavTask,NavigationTask time, 0
99333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
99333,ERROR,GNSSTask,GNSS checkUblox time, 2
99333,ERROR,GNSSTask,GNSSTask time, 2
99376,ERROR,ControlTask,ControlTask time, 0
99379,ERROR,NavTask,NavigationTask time, 0
99433,ERROR,GNSSTask,GNSS checkUblox time, 2
99433,ERROR,GNSSTask,GNSSTask time, 2
99476,ERROR,ControlTask,ControlTask time, 0
99479,ERROR,NavTask,NavigationTask time, 0
99533,ERROR,GNSSTask,GNSS checkUblox time, 2
99533,ERROR,GNSSTask,GNSSTask time, 2
99576,ERROR,ControlTask,ControlTask time, 0
99579,ERROR,NavTask,NavigationTask time, 0
99633,ERROR,GNSSTask,GNSS checkUblox time, 2
99633,ERROR,GNSSTask,GNSSTask time, 2
99676,ERROR,ControlTask,ControlTask time, 0
99679,ERROR,NavTask,NavigationTask time, 0
99753,ERROR,GNSSTask,pushRawData time, 22
99754,ERROR,GNSSTask,GNSSTask time, 23
99776,ERROR,ControlTask,ControlTask time, 0
99779,ERROR,NavTask,NavigationTask time, 0
99833,ERROR,GNSSTask,GNSS checkUblox time, 2
99833,ERROR,GNSSTask,GNSSTask time, 2
99876,ERROR,ControlTask,ControlTask time, 0
99879,ERROR,NavTask,NavigationTask time, 0
99886,ERROR,GGATask,GGATask time, 6
99933,ERROR,GNSSTask,GNSS checkUblox time, 2
99933,ERROR,GNSSTask,GNSSTask time, 2
99976,ERROR,ControlTask,ControlTask time, 0
99979,ERROR,NavTask,NavigationTask time, 0
100033,ERROR,GNSSTask,GNSS checkUblox time, 2
100033,ERROR,GNSSTask,GNSSTask time, 2
100076,ERROR,ControlTask,ControlTask time, 0
100079,ERROR,NavTask,NavigationTask time, 0
100133,ERROR,GNSSTask,GNSS checkUblox time, 2
100133,ERROR,GNSSTask,GNSSTask time, 2
100176,ERROR,ControlTask,ControlTask time, 0
100179,ERROR,NavTask,NavigationTask time, 0
100233,ERROR,GNSSTask,GNSS checkUblox time, 2
100233,ERROR,GNSSTask,GNSSTask time, 2
100276,ERROR,ControlTask,ControlTask time, 0
100279,ERROR,NavTask,NavigationTask time, 0
100333,ERROR,GNSSTask,GNSS checkUblox time, 2
100333,ERROR,GNSSTask,GNSSTask time, 2
100376,ERROR,ControlTask,ControlTask time, 0
100379,ERROR,NavTask,NavigationTask time, 0
100433,ERROR,GNSSTask,GNSS checkUblox time, 2
100433,ERROR,GNSSTask,GNSSTask time, 2
100476,ERROR,ControlTask,ControlTask time, 0
100479,ERROR,NavTask,NavigationTask time, 0
100533,ERROR,GNSSTask,GNSS checkUblox time, 2
100533,ERROR,GNSSTask,GNSSTask time, 2
100576,ERROR,ControlTask,ControlTask time, 0
100579,ERROR,NavTask,NavigationTask time, 0
100633,ERROR,GNSSTask,GNSS checkUblox time, 2
100633,ERROR,GNSSTask,GNSSTask time, 2
100676,ERROR,ControlTask,ControlTask time, 0
100679,ERROR,NavTask,NavigationTask time, 0
100733,ERROR,GNSSTask,GNSS checkUblox time, 2
100733,ERROR,GNSSTask,GNSSTask time, 2
100776,ERROR,ControlTask,ControlTask time, 0
100779,ERROR,NavTask,NavigationTask time, 0
100850,ERROR,GNSSTask,pushRawData time, 19
100851,ERROR,GNSSTask,GNSS checkUblox time, 1
100851,ERROR,GNSSTask,GNSSTask time, 20
100876,ERROR,ControlTask,ControlTask time, 0
100879,ERROR,NavTask,NavigationTask time, 0
100884,ERROR,GGATask,GGATask time, 4
100933,ERROR,GNSSTask,GNSS checkUblox time, 2
100933,ERROR,GNSSTask,GNSSTask time, 2
100976,ERROR,ControlTask,ControlTask time, 0
100979,ERROR,NavTask,NavigationTask time, 0
101033,ERROR,GNSSTask,GNSS checkUblox time, 2
101033,ERROR,GNSSTask,GNSSTask time, 2
101076,ERROR,ControlTask,ControlTask time, 0
101079,ERROR,NavTask,NavigationTask time, 0
101133,ERROR,GNSSTask,GNSS checkUblox time, 2
101133,ERROR,GNSSTask,GNSSTask time, 2
101176,ERROR,ControlTask,ControlTask time, 0
101179,ERROR,NavTask,NavigationTask time, 0
101233,ERROR,GNSSTask,GNSS checkUblox time, 2
101233,ERROR,GNSSTask,GNSSTask time, 2
101276,ERROR,ControlTask,ControlTask time, 0
101280,ERROR,NavTask,NavigationTask time, 0
101333,ERROR,GNSSTask,GNSS checkUblox time, 2
101333,ERROR,GNSSTask,GNSSTask time, 2
101376,ERROR,ControlTask,ControlTask time, 0
101379,ERROR,NavTask,NavigationTask time, 0
101433,ERROR,GNSSTask,GNSS checkUblox time, 2
101433,ERROR,GNSSTask,GNSSTask time, 2
101476,ERROR,ControlTask,ControlTask time, 0
101479,ERROR,NavTask,NavigationTask time, 0
101533,ERROR,GNSSTask,GNSS checkUblox time, 2
101533,ERROR,GNSSTask,GNSSTask time, 2
101576,ERROR,ControlTask,ControlTask time, 0
101579,ERROR,NavTask,NavigationTask time, 0
101633,ERROR,GNSSTask,GNSS checkUblox time, 2
101633,ERROR,GNSSTask,GNSSTask time, 2
101676,ERROR,ControlTask,ControlTask time, 0
101679,ERROR,NavTask,NavigationTask time, 0
101733,ERROR,GNSSTask,GNSS checkUblox time, 2
101733,ERROR,GNSSTask,GNSSTask time, 2
101776,ERROR,ControlTask,ControlTask time, 0
101779,ERROR,NavTask,NavigationTask time, 0
101856,ERROR,GNSSTask,pushRawData time, 25
101857,ERROR,GNSSTask,GNSS checkUblox time, 1
101858,ERROR,GNSSTask,GNSSTask time, 27
101876,ERROR,ControlTask,ControlTask time, 0
101879,ERROR,NavTask,NavigationTask time, 0
101885,ERROR,GGATask,GGATask time, 5
101933,ERROR,GNSSTask,GNSS checkUblox time, 2
101933,ERROR,GNSSTask,GNSSTask time, 2
101976,ERROR,ControlTask,ControlTask time, 0
101979,ERROR,NavTask,NavigationTask time, 0
102033,ERROR,GNSSTask,GNSS checkUblox time, 2
102033,ERROR,GNSSTask,GNSSTask time, 2
102076,ERROR,ControlTask,ControlTask time, 0
102079,ERROR,NavTask,NavigationTask time, 0
102133,ERROR,GNSSTask,GNSS checkUblox time, 2
102133,ERROR,GNSSTask,GNSSTask time, 2
102176,ERROR,ControlTask,ControlTask time, 0
102179,ERROR,NavTask,NavigationTask time, 0
102233,ERROR,GNSSTask,GNSS checkUblox time, 2
102233,ERROR,GNSSTask,GNSSTask time, 2
102276,ERROR,ControlTask,ControlTask time, 0
102279,ERROR,NavTask,NavigationTask time, 0
102333,ERROR,GNSSTask,GNSS checkUblox time, 2
102333,ERROR,GNSSTask,GNSSTask time, 2
102376,ERROR,ControlTask,ControlTask time, 0
102379,ERROR,NavTask,NavigationTask time, 0
102433,ERROR,GNSSTask,GNSS checkUblox time, 2
102433,ERROR,GNSSTask,GNSSTask time, 2
102476,ERROR,ControlTask,ControlTask time, 0
102479,ERROR,NavTask,NavigationTask time, 0
102533,ERROR,GNSSTask,GNSS checkUblox time, 2
102533,ERROR,GNSSTask,GNSSTask time, 2
102576,ERROR,ControlTask,ControlTask time, 0
102579,ERROR,NavTask,NavigationTask time, 0
102633,ERROR,GNSSTask,GNSS checkUblox time, 2
102633,ERROR,GNSSTask,GNSSTask time, 2
102676,ERROR,ControlTask,ControlTask time, 0
102679,ERROR,NavTask,NavigationTask time, 0
102733,ERROR,GNSSTask,GNSS checkUblox time, 2
102733,ERROR,GNSSTask,GNSSTask time, 2
102776,ERROR,ControlTask,ControlTask time, 0
102779,ERROR,NavTask,NavigationTask time, 0
102850,ERROR,GNSSTask,pushRawData time, 19
102851,ERROR,GNSSTask,GNSS checkUblox time, 1
102851,ERROR,GNSSTask,GNSSTask time, 20
102876,ERROR,ControlTask,ControlTask time, 0
102879,ERROR,NavTask,NavigationTask time, 0
102885,ERROR,GGATask,GGATask time, 5
102933,ERROR,GNSSTask,GNSS checkUblox time, 2
102933,ERROR,GNSSTask,GNSSTask time, 2
102976,ERROR,ControlTask,ControlTask time, 0
102979,ERROR,NavTask,NavigationTask time, 0
103033,ERROR,GNSSTask,GNSS checkUblox time, 2
103033,ERROR,GNSSTask,GNSSTask time, 2
103076,ERROR,ControlTask,ControlTask time, 0
103079,ERROR,NavTask,NavigationTask time, 0
103133,ERROR,GNSSTask,GNSS checkUblox time, 2
103133,ERROR,GNSSTask,GNSSTask time, 2
103176,ERROR,ControlTask,ControlTask time, 0
103179,ERROR,NavTask,NavigationTask time, 0
103233,ERROR,GNSSTask,GNSS checkUblox time, 2
103233,ERROR,GNSSTask,GNSSTask time, 2
103276,ERROR,ControlTask,ControlTask time, 0
103279,ERROR,NavTask,NavigationTask time, 0
103333,ERROR,GNSSTask,GNSS checkUblox time, 2
103333,ERROR,GNSSTask,GNSSTask time, 2
103376,ERROR,ControlTask,ControlTask time, 0
103379,ERROR,NavTask,NavigationTask time, 0
103433,ERROR,GNSSTask,GNSS checkUblox time, 2
103433,ERROR,GNSSTask,GNSSTask time, 2
103476,ERROR,ControlTask,ControlTask time, 0
103479,ERROR,NavTask,NavigationTask time, 0
103533,ERROR,GNSSTask,GNSS checkUblox time, 2
103533,ERROR,GNSSTask,GNSSTask time, 2
103576,ERROR,ControlTask,ControlTask time, 0
103579,ERROR,NavTask,NavigationTask time, 0
103633,ERROR,GNSSTask,GNSS checkUblox time, 2
103633,ERROR,GNSSTask,GNSSTask time, 2
103676,ERROR,ControlTask,ControlTask time, 0
103679,ERROR,NavTask,NavigationTask time, 0
103733,ERROR,GNSSTask,GNSS checkUblox time, 2
103733,ERROR,GNSSTask,GNSSTask time, 2
103776,ERROR,ControlTask,ControlTask time, 0
103779,ERROR,NavTask,NavigationTask time, 0
103852,ERROR,GNSSTask,pushRawData time, 21
103853,ERROR,GNSSTask,GNSS checkUblox time, 1
103853,ERROR,GNSSTask,GNSSTask time, 22
103876,ERROR,ControlTask,ControlTask time, 0
103879,ERROR,NavTask,NavigationTask time, 0
103885,ERROR,GGATask,GGATask time, 5
103933,ERROR,GNSSTask,GNSS checkUblox time, 2
103933,ERROR,GNSSTask,GNSSTask time, 2
103976,ERROR,ControlTask,ControlTask time, 0
103979,ERROR,NavTask,NavigationTask time, 0
104033,ERROR,GNSSTask,GNSS checkUblox time, 2
104033,ERROR,GNSSTask,GNSSTask time, 2
104076,ERROR,ControlTask,ControlTask time, 0
104079,ERROR,NavTask,NavigationTask time, 0
104133,ERROR,GNSSTask,GNSS checkUblox time, 2
104133,ERROR,GNSSTask,GNSSTask time, 2
104176,ERROR,ControlTask,ControlTask time, 0
104179,ERROR,NavTask,NavigationTask time, 0
104233,ERROR,GNSSTask,GNSS checkUblox time, 2
104233,ERROR,GNSSTask,GNSSTask time, 2
104276,ERROR,ControlTask,ControlTask time, 0
104279,ERROR,NavTask,NavigationTask time, 0
104333,ERROR,GNSSTask,GNSS checkUblox time, 2
104333,ERROR,GNSSTask,GNSSTask time, 2
104376,ERROR,ControlTask,ControlTask time, 0
104379,ERROR,NavTask,NavigationTask time, 0
104433,ERROR,GNSSTask,GNSS checkUblox time, 2
104433,ERROR,GNSSTask,GNSSTask time, 2
104476,ERROR,ControlTask,ControlTask time, 0
104479,ERROR,NavTask,NavigationTask time, 0
104533,ERROR,GNSSTask,GNSS checkUblox time, 2
104533,ERROR,GNSSTask,GNSSTask time, 2
104576,ERROR,ControlTask,ControlTask time, 0
104579,ERROR,NavTask,NavigationTask time, 0
104633,ERROR,GNSSTask,GNSS checkUblox time, 2
104633,ERROR,GNSSTask,GNSSTask time, 2
104676,ERROR,ControlTask,ControlTask time, 0
104679,ERROR,NavTask,NavigationTask time, 0
104733,ERROR,GNSSTask,GNSS checkUblox time, 2
104733,ERROR,GNSSTask,GNSSTask time, 2
104776,ERROR,ControlTask,ControlTask time, 0
104779,ERROR,NavTask,NavigationTask time, 0
104852,ERROR,GNSSTask,pushRawData time, 21
104853,ERROR,GNSSTask,GNSSTask time, 22
104876,ERROR,ControlTask,ControlTask time, 0
104879,ERROR,NavTask,NavigationTask time, 0
104885,ERROR,GGATask,GGATask time, 5
104933,ERROR,GNSSTask,GNSS checkUblox time, 2
104933,ERROR,GNSSTask,GNSSTask time, 2
104976,ERROR,ControlTask,ControlTask time, 0
104979,ERROR,NavTask,NavigationTask time, 0
105033,ERROR,GNSSTask,GNSS checkUblox time, 2
105033,ERROR,GNSSTask,GNSSTask time, 2
105076,ERROR,ControlTask,ControlTask time, 0
105079,ERROR,NavTask,NavigationTask time, 0
105133,ERROR,GNSSTask,GNSS checkCallbacks time, 1
105133,ERROR,GNSSTask,GNSS checkUblox time, 2
105134,ERROR,GNSSTask,GNSSTask time, 2
105176,ERROR,ControlTask,ControlTask time, 0
105179,ERROR,NavTask,NavigationTask time, 0
105233,ERROR,GNSSTask,GNSS checkUblox time, 2
105233,ERROR,GNSSTask,GNSSTask time, 2
105276,ERROR,ControlTask,ControlTask time, 0
105279,ERROR,NavTask,NavigationTask time, 0
105333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
105333,ERROR,GNSSTask,GNSS checkUblox time, 2
105334,ERROR,GNSSTask,GNSSTask time, 3
105376,ERROR,ControlTask,ControlTask time, 0
105379,ERROR,NavTask,NavigationTask time, 0
105433,ERROR,GNSSTask,GNSS checkUblox time, 2
105433,ERROR,GNSSTask,GNSSTask time, 2
105476,ERROR,ControlTask,ControlTask time, 0
105479,ERROR,NavTask,NavigationTask time, 0
105533,ERROR,GNSSTask,GNSS checkUblox time, 2
105533,ERROR,GNSSTask,GNSSTask time, 2
105576,ERROR,ControlTask,ControlTask time, 0
105579,ERROR,NavTask,NavigationTask time, 0
105652,ERROR,GNSSTask,pushRawData time, 21
105653,ERROR,GNSSTask,GNSS checkUblox time, 1
105653,ERROR,GNSSTask,GNSSTask time, 22
105676,ERROR,ControlTask,ControlTask time, 0
105679,ERROR,NavTask,NavigationTask time, 0
105733,ERROR,GNSSTask,GNSS checkUblox time, 2
105733,ERROR,GNSSTask,GNSSTask time, 2
105776,ERROR,ControlTask,ControlTask time, 0
105779,ERROR,NavTask,NavigationTask time, 0
105833,ERROR,GNSSTask,GNSS checkUblox time, 2
105833,ERROR,GNSSTask,GNSSTask time, 2
105876,ERROR,ControlTask,ControlTask time, 0
105879,ERROR,NavTask,NavigationTask time, 0
105884,ERROR,GGATask,GGATask time, 4
105933,ERROR,GNSSTask,GNSS checkUblox time, 2
105933,ERROR,GNSSTask,GNSSTask time, 2
105976,ERROR,ControlTask,ControlTask time, 0
105979,ERROR,NavTask,NavigationTask time, 0
106033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
106033,ERROR,GNSSTask,GNSS checkUblox time, 2
106033,ERROR,GNSSTask,GNSSTask time, 2
106076,ERROR,ControlTask,ControlTask time, 0
106079,ERROR,NavTask,NavigationTask time, 0
106133,ERROR,GNSSTask,GNSS checkUblox time, 2
106133,ERROR,GNSSTask,GNSSTask time, 2
106176,ERROR,ControlTask,ControlTask time, 0
106179,ERROR,NavTask,NavigationTask time, 0
106233,ERROR,GNSSTask,GNSS checkUblox time, 2
106233,ERROR,GNSSTask,GNSSTask time, 2
106276,ERROR,ControlTask,ControlTask time, 0
106279,ERROR,NavTask,NavigationTask time, 0
106333,ERROR,GNSSTask,GNSS checkUblox time, 2
106333,ERROR,GNSSTask,GNSSTask time, 2
106376,ERROR,ControlTask,ControlTask time, 0
106379,ERROR,NavTask,NavigationTask time, 0
106433,ERROR,GNSSTask,GNSS checkUblox time, 2
106433,ERROR,GNSSTask,GNSSTask time, 2
106476,ERROR,ControlTask,ControlTask time, 0
106479,ERROR,NavTask,NavigationTask time, 0
106533,ERROR,GNSSTask,GNSS checkUblox time, 2
106533,ERROR,GNSSTask,GNSSTask time, 2
106576,ERROR,ControlTask,ControlTask time, 0
106579,ERROR,NavTask,NavigationTask time, 0
106633,ERROR,GNSSTask,GNSS checkUblox time, 2
106633,ERROR,GNSSTask,GNSSTask time, 2
106676,ERROR,ControlTask,ControlTask time, 0
106679,ERROR,NavTask,NavigationTask time, 0
106752,ERROR,GNSSTask,pushRawData time, 21
106753,ERROR,GNSSTask,GNSS checkUblox time, 1
