
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
93317,ERROR,ControlTask,position-control latency time, 139
93378,ERROR,GNSSTask,GNSS checkUblox time, 1
93383,ERROR,GNSSTask,GNSSTask time, 6
93370,ERROR,ControlTask,ControlTask time, 53
93411,ERROR,ControlTask,position-control latency time, 233
93429,ERROR,GNSSTask,GNSS checkUblox time, 2
93437,ERROR,GNSSTask,GNSSTask time, 10
93424,ERROR,ControlTask,ControlTask time, 13
93463,ERROR,ControlTask,position-control latency time, 35
93478,ERROR,GNSSTask,GNSS checkUblox time, 1
93489,ERROR,GNSSTask,GNSSTask time, 12
93476,ERROR,ControlTask,ControlTask time, 13
93528,ERROR,GNSSTask,GNSS checkUblox time, 1
93528,ERROR,GNSSTask,GNSSTask time, 1
93515,ERROR,ControlTask,position-control latency time, 87
93554,ERROR,ControlTask,ControlTask time, 39
93579,ERROR,GNSSTask,GNSS checkUblox time, 2
93579,ERROR,GNSSTask,GNSSTask time, 2
93567,ERROR,ControlTask,position-control latency time, 139
93603,ERROR,ControlTask,ControlTask time, 36
93628,ERROR,GNSSTask,GNSS checkUblox time, 1
93629,ERROR,GNSSTask,GNSSTask time, 2
93616,ERROR,ControlTask,position-control latency time, 188
93655,ERROR,ControlTask,ControlTask time, 39
93679,ERROR,GNSSTask,GNSS checkUblox time, 2
93680,ERROR,GNSSTask,GNSSTask time, 3
93668,ERROR,ControlTask,position-control latency time, 240
93708,ERROR,ControlTask,ControlTask time, 40
93729,ERROR,GNSSTask,GNSS checkUblox time, 2
93734,ERROR,GNSSTask,GNSSTask time, 7
93721,ERROR,ControlTask,position-control latency time, 293
93762,ERROR,ControlTask,ControlTask time, 41
93778,ERROR,GNSSTask,GNSS checkUblox time, 1
93793,ERROR,GNSSTask,GNSSTask time, 16
93775,ERROR,ControlTask,position-control latency time, 347
93829,ERROR,GNSSTask,GNSS checkUblox time, 2
93833,ERROR,GNSSTask,GNSSTask time, 6
93819,ERROR,ControlTask,ControlTask time, 44
93860,ERROR,ControlTask,position-control latency time, 32
93878,ERROR,GNSSTask,GNSS checkUblox time, 1
93883,ERROR,GGATask,GGATask time, 4
93887,ERROR,GNSSTask,GNSSTask time, 10
93952,ERROR,GNSSTask,pushRawData time, 25
93953,ERROR,GNSSTask,GNSS checkUblox time, 1
93954,ERROR,GNSSTask,GNSSTask time, 27
93873,ERROR,ControlTask,ControlTask time, 13
93978,ERROR,GNSSTask,GNSS checkUblox time, 1
93988,ERROR,GNSSTask,GNSSTask time, 11
93973,ERROR,ControlTask,position-control latency time, 145
94029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
94029,ERROR,GNSSTask,GNSS checkUblox time, 2
94042,ERROR,GNSSTask,GNSSTask time, 15
94014,ERROR,ControlTask,ControlTask time, 41
94078,ERROR,GNSSTask,GNSS checkUblox time, 1
94081,ERROR,GNSSTask,GNSSTask time, 4
94068,ERROR,ControlTask,position-control latency time, 40
94107,ERROR,ControlTask,ControlTask time, 39
94129,ERROR,GNSSTask,GNSS checkUblox time, 2
94134,ERROR,GNSSTask,GNSSTask time, 7
94120,ERROR,ControlTask,position-control latency time, 92
94162,ERROR,ControlTask,ControlTask time, 42
94178,ERROR,GNSSTask,GNSS checkUblox time, 1
94188,ERROR,GNSSTask,GNSSTask time, 11
94175,ERROR,ControlTask,position-control latency time, 147
94228,ERROR,GNSSTask,GNSS checkCallbacks time, 1
94228,ERROR,GNSSTask,GNSS checkUblox time, 1
94240,ERROR,GNSSTask,GNSSTask time, 13
94214,ERROR,ControlTask,ControlTask time, 39
94278,ERROR,GNSSTask,GNSS checkUblox time, 1
94280,ERROR,GNSSTask,GNSSTask time, 3
94266,ERROR,ControlTask,position-control latency time, 39
94328,ERROR,GNSSTask,GNSS checkUblox time, 1
94328,ERROR,GNSSTask,GNSSTask time, 1
94314,ERROR,ControlTask,ControlTask time, 48
94353,ERROR,ControlTask,position-control latency time, 126
94379,ERROR,GNSSTask,GNSS checkUblox time, 2
94382,ERROR,GNSSTask,GNSSTask time, 5
94369,ERROR,ControlTask,ControlTask time, 16
94408,ERROR,ControlTask,position-control latency time, 30
94428,ERROR,GNSSTask,GNSS checkUblox time, 1
94435,ERROR,GNSSTask,GNSSTask time, 8
94421,ERROR,ControlTask,ControlTask time, 13
94461,ERROR,ControlTask,position-control latency time, 83
94479,ERROR,GNSSTask,GNSS checkUblox time, 2
94487,ERROR,GNSSTask,GNSSTask time, 10
94474,ERROR,ControlTask,ControlTask time, 13
94528,ERROR,GNSSTask,GNSS checkUblox time, 1
94536,ERROR,GNSSTask,GNSSTask time, 9
94579,ERROR,GNSSTask,GNSS checkUblox time, 2
94581,ERROR,GNSSTask,GNSSTask time, 4
94513,ERROR,ControlTask,position-control latency time, 35
94608,ERROR,ControlTask,ControlTask time, 95
94629,ERROR,GNSSTask,GNSS checkUblox time, 2
94634,ERROR,GNSSTask,GNSSTask time, 7
94621,ERROR,ControlTask,position-control latency time, 143
94660,ERROR,ControlTask,ControlTask time, 39
94678,ERROR,GNSSTask,GNSS checkUblox time, 1
94686,ERROR,GNSSTask,GNSSTask time, 9
94673,ERROR,ControlTask,position-control latency time, 195
94712,ERROR,ControlTask,ControlTask time, 39
94729,ERROR,GNSSTask,GNSS checkUblox time, 2
94738,ERROR,GNSSTask,GNSSTask time, 11
94725,ERROR,ControlTask,position-control latency time, 247
94778,ERROR,GNSSTask,GNSS checkUblox time, 1
94780,ERROR,GNSSTask,GNSSTask time, 3
94764,ERROR,ControlTask,ControlTask time, 39
94810,ERROR,ControlTask,position-control latency time, 332
94829,ERROR,GNSSTask,GNSS checkUblox time, 2
94835,ERROR,GNSSTask,GNSSTask time, 8
94823,ERROR,ControlTask,ControlTask time, 13
94859,ERROR,ControlTask,position-control latency time, 31
94878,ERROR,GNSSTask,GNSS checkUblox time, 1
94885,ERROR,GGATask,GGATask time, 6
94887,ERROR,GNSSTask,GNSSTask time, 10
94873,ERROR,ControlTask,ControlTask time, 14
94950,ERROR,GNSSTask,pushRawData time, 23
94951,ERROR,GNSSTask,GNSSTask time, 24
94951,ERROR,ControlTask,position-control latency time, 100
94978,ERROR,GNSSTask,GNSS checkUblox time, 1
94983,ERROR,GNSSTask,GNSSTask time, 6
94967,ERROR,ControlTask,ControlTask time, 39
95008,ERROR,ControlTask,position-control latency time, 180
95029,ERROR,GNSSTask,GNSS checkUblox time, 2
95032,ERROR,GNSSTask,GNSSTask time, 5
95020,ERROR,ControlTask,ControlTask time, 12
95078,ERROR,GNSSTask,GNSS checkUblox time, 1
95079,ERROR,GNSSTask,GNSSTask time, 2
95065,ERROR,ControlTask,position-control latency time, 37
95105,ERROR,ControlTask,ControlTask time, 40
95129,ERROR,GNSSTask,GNSS checkUblox time, 2
95131,ERROR,GNSSTask,GNSSTask time, 4
95118,ERROR,ControlTask,position-control latency time, 90
95157,ERROR,ControlTask,ControlTask time, 39
95178,ERROR,GNSSTask,GNSS checkUblox time, 1
95186,ERROR,GNSSTask,GNSSTask time, 9
95170,ERROR,ControlTask,position-control latency time, 142
95212,ERROR,ControlTask,ControlTask time, 42
95229,ERROR,GNSSTask,GNSS checkUblox time, 2
95238,ERROR,GNSSTask,GNSSTask time, 11
95225,ERROR,ControlTask,position-control latency time, 197
95278,ERROR,GNSSTask,GNSS checkUblox time, 1
95278,ERROR,GNSSTask,GNSSTask time, 1
95264,ERROR,ControlTask,ControlTask time, 39
95310,ERROR,ControlTask,position-control latency time, 282
95329,ERROR,GNSSTask,GNSS checkUblox time, 2
95337,ERROR,GNSSTask,GNSSTask time, 10
95324,ERROR,ControlTask,ControlTask time, 14
95378,ERROR,GNSSTask,GNSS checkUblox time, 1
95379,ERROR,GNSSTask,GNSSTask time, 2
95365,ERROR,ControlTask,position-control latency time, 37
95407,ERROR,ControlTask,ControlTask time, 42
95429,ERROR,GNSSTask,GNSS checkUblox time, 2
95433,ERROR,GNSSTask,GNSSTask time, 6
95420,ERROR,ControlTask,position-control latency time, 92
95459,ERROR,ControlTask,ControlTask time, 39
95478,ERROR,GNSSTask,GNSS checkUblox time, 1
95486,ERROR,GNSSTask,GNSSTask time, 9
95472,ERROR,ControlTask,position-control latency time, 144
95512,ERROR,ControlTask,ControlTask time, 40
95529,ERROR,GNSSTask,GNSS checkUblox time, 2
95538,ERROR,GNSSTask,GNSSTask time, 11
95525,ERROR,ControlTask,position-control latency time, 197
95578,ERROR,GNSSTask,GNSS checkUblox time, 1
95578,ERROR,GNSSTask,GNSSTask time, 1
95564,ERROR,ControlTask,ControlTask time, 39
95605,ERROR,ControlTask,position-control latency time, 277
95629,ERROR,GNSSTask,GNSS checkUblox time, 2
95632,ERROR,GNSSTask,GNSSTask time, 5
95618,ERROR,ControlTask,ControlTask time, 13
95658,ERROR,ControlTask,position-control latency time, 30
95678,ERROR,GNSSTask,GNSS checkUblox time, 1
95684,ERROR,GNSSTask,GNSSTask time, 7
95671,ERROR,ControlTask,ControlTask time, 13
95710,ERROR,ControlTask,position-control latency time, 82
95729,ERROR,GNSSTask,GNSS checkUblox time, 2
95736,ERROR,GNSSTask,GNSSTask time, 9
95723,ERROR,ControlTask,ControlTask time, 13
95762,ERROR,ControlTask,position-control latency time, 34
95778,ERROR,GNSSTask,GNSS checkUblox time, 1
95796,ERROR,GNSSTask,GNSSTask time, 19
95829,ERROR,GNSSTask,GNSS checkUblox time, 2
95831,ERROR,GNSSTask,GNSSTask time, 4
95775,ERROR,ControlTask,ControlTask time, 13
95857,ERROR,ControlTask,position-control latency time, 29
95878,ERROR,GNSSTask,GNSS checkUblox time, 1
95884,ERROR,GGATask,GGATask time, 5
95885,ERROR,GNSSTask,GNSSTask time, 8
95870,ERROR,ControlTask,ControlTask time, 13
95954,ERROR,GNSSTask,pushRawData time, 27
95955,ERROR,GNSSTask,GNSS checkUblox time, 1
95955,ERROR,GNSSTask,GNSSTask time, 28
95978,ERROR,GNSSTask,GNSS checkUblox time, 1
95979,ERROR,GNSSTask,GNSSTask time, 2
95925,ERROR,ControlTask,position-control latency time, 97
96010,ERROR,ControlTask,ControlTask time, 85
96029,ERROR,GNSSTask,GNSS checkUblox time, 2
96035,ERROR,GNSSTask,GNSSTask time, 8
96023,ERROR,ControlTask,position-control latency time, 195
96061,ERROR,ControlTask,ControlTask time, 38
96078,ERROR,GNSSTask,GNSS checkUblox time, 1
96089,ERROR,GNSSTask,GNSSTask time, 12
96074,ERROR,ControlTask,position-control latency time, 246
96129,ERROR,GNSSTask,GNSS checkUblox time, 2
96129,ERROR,GNSSTask,GNSSTask time, 2
96116,ERROR,ControlTask,ControlTask time, 42
96152,ERROR,ControlTask,position-control latency time, 24
96178,ERROR,GNSSTask,GNSS checkUblox time, 1
96179,ERROR,GNSSTask,GNSSTask time, 2
96166,ERROR,ControlTask,ControlTask time, 14
96204,ERROR,ControlTask,position-control latency time, 76
96229,ERROR,GNSSTask,GNSS checkUblox time, 2
96231,ERROR,GNSSTask,GNSSTask time, 4
96217,ERROR,ControlTask,ControlTask time, 13
96257,ERROR,ControlTask,position-control latency time, 29
96278,ERROR,GNSSTask,GNSS checkUblox time, 1
96283,ERROR,GNSSTask,GNSSTask time, 6
96270,ERROR,ControlTask,ControlTask time, 13
96328,ERROR,GNSSTask,GNSS checkCallbacks time, 1
96329,ERROR,GNSSTask,GNSS checkUblox time, 2
96341,ERROR,GNSSTask,GNSSTask time, 14
96311,ERROR,ControlTask,position-control latency time, 83
96378,ERROR,GNSSTask,GNSS checkUblox time, 1
96381,ERROR,GNSSTask,GNSSTask time, 4
96368,ERROR,ControlTask,ControlTask time, 57
96410,ERROR,ControlTask,position-control latency time, 182
96429,ERROR,GNSSTask,GNSS checkUblox time, 2
96436,ERROR,GNSSTask,GNSSTask time, 9
96423,ERROR,ControlTask,ControlTask time, 13
96462,ERROR,ControlTask,position-control latency time, 34
96478,ERROR,GNSSTask,GNSS checkUblox time, 1
96488,ERROR,GNSSTask,GNSSTask time, 11
96475,ERROR,ControlTask,ControlTask time, 13
96528,ERROR,GNSSTask,GNSS checkUblox time, 1
96531,ERROR,GNSSTask,GNSSTask time, 4
96518,ERROR,ControlTask,position-control latency time, 90
96557,ERROR,ControlTask,ControlTask time, 39
96579,ERROR,GNSSTask,GNSS checkUblox time, 2
96583,ERROR,GNSSTask,GNSSTask time, 6
96570,ERROR,ControlTask,position-control latency time, 142
96609,ERROR,ControlTask,ControlTask time, 39
96629,ERROR,GNSSTask,GNSS checkUblox time, 2
96635,ERROR,GNSSTask,GNSSTask time, 8
96622,ERROR,ControlTask,position-control latency time, 194
96661,ERROR,ControlTask,ControlTask time, 39
96678,ERROR,GNSSTask,GNSS checkUblox time, 1
96688,ERROR,GNSSTask,GNSSTask time, 11
96675,ERROR,ControlTask,position-control latency time, 247
96729,ERROR,GNSSTask,GNSS checkUblox time, 2
96729,ERROR,GNSSTask,GNSSTask time, 2
96714,ERROR,ControlTask,ControlTask time, 39
96754,ERROR,ControlTask,position-control latency time, 26
96778,ERROR,GNSSTask,GNSS checkUblox time, 1
96780,ERROR,GNSSTask,GNSSTask time, 3
96767,ERROR,ControlTask,ControlTask time, 13
96806,ERROR,ControlTask,position-control latency time, 78
96829,ERROR,GNSSTask,GNSS checkCallbacks time, 1
96836,ERROR,GNSSTask,GNSS checkUblox time, 9
96849,ERROR,GNSSTask,GNSSTask time, 22
96821,ERROR,ControlTask,ControlTask time, 15
96878,ERROR,GNSSTask,GNSS checkUblox time, 1
96875,ERROR,ControlTask,position-control latency time, 47
96889,ERROR,GNSSTask,GNSSTask time, 12
96929,ERROR,GNSSTask,GNSS checkUblox time, 2
96929,ERROR,GNSSTask,GNSSTask time, 2
96902,ERROR,ControlTask,ControlTask time, 27
96955,ERROR,ControlTask,position-control latency time, 27
96978,ERROR,GNSSTask,GNSS checkUblox time, 1
96981,ERROR,GNSSTask,GNSSTask time, 4
96968,ERROR,ControlTask,ControlTask time, 13
97007,ERROR,ControlTask,position-control latency time, 79
97029,ERROR,GNSSTask,GNSS checkUblox time, 2
97033,ERROR,GNSSTask,GNSSTask time, 6
97020,ERROR,ControlTask,ControlTask time, 13
97059,ERROR,ControlTask,position-control latency time, 31
97078,ERROR,GNSSTask,GNSS checkUblox time, 1
97085,ERROR,GNSSTask,GNSSTask time, 8
97072,ERROR,ControlTask,ControlTask time, 13
97111,ERROR,ControlTask,position-control latency time, 83
97129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97137,ERROR,GNSSTask,GNSS checkUblox time, 10
97172,ERROR,GNSSTask,pushRawData time, 22
97172,ERROR,GNSSTask,GNSSTask time, 45
97178,ERROR,GNSSTask,GNSS checkUblox time, 1
97187,ERROR,GNSSTask,GNSSTask time, 10
97124,ERROR,ControlTask,ControlTask time, 13
97229,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97229,ERROR,GNSSTask,GNSS checkUblox time, 2
97242,ERROR,GNSSTask,GNSSTask time, 15
97214,ERROR,ControlTask,position-control latency time, 86
97278,ERROR,GNSSTask,GNSS checkUblox time, 1
97279,ERROR,GNSSTask,GNSSTask time, 2
97266,ERROR,ControlTask,ControlTask time, 52
97302,ERROR,ControlTask,position-control latency time, 174
97329,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97340,ERROR,GNSSTask,GNSS checkUblox time, 13
97353,ERROR,GNSSTask,GNSSTask time, 26
97378,ERROR,GNSSTask,GNSSTask time, 1
97321,ERROR,ControlTask,ControlTask time, 19
97394,ERROR,ControlTask,position-control latency time, 66
97408,ERROR,ControlTask,ControlTask time, 14
97429,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97436,ERROR,GNSSTask,GNSS checkUblox time, 9
97449,ERROR,GNSSTask,GNSSTask time, 22
97421,ERROR,ControlTask,position-control latency time, 93
97478,ERROR,GNSSTask,GNSS checkUblox time, 1
97488,ERROR,GNSSTask,GNSSTask time, 11
97475,ERROR,ControlTask,ControlTask time, 54
97528,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97528,ERROR,GNSSTask,GNSS checkUblox time, 1
97541,ERROR,GNSSTask,GNSSTask time, 14
97514,ERROR,ControlTask,position-control latency time, 186
97578,ERROR,GNSSTask,GNSS checkUblox time, 1
97580,ERROR,GNSSTask,GNSSTask time, 3
97567,ERROR,ControlTask,ControlTask time, 53
97606,ERROR,ControlTask,position-control latency time, 278
97629,ERROR,GNSSTask,GNSS checkUblox time, 2
97632,ERROR,GNSSTask,GNSSTask time, 5
97619,ERROR,ControlTask,ControlTask time, 13
97658,ERROR,ControlTask,position-control latency time, 30
97678,ERROR,GNSSTask,GNSS checkUblox time, 1
97685,ERROR,GNSSTask,GNSSTask time, 8
97671,ERROR,ControlTask,ControlTask time, 13
97711,ERROR,ControlTask,position-control latency time, 83
97729,ERROR,GNSSTask,GNSS checkUblox time, 2
97737,ERROR,GNSSTask,GNSSTask time, 10
97724,ERROR,ControlTask,ControlTask time, 13
97778,ERROR,GNSSTask,GNSSTask time, 1
97764,ERROR,ControlTask,position-control latency time, 36
97790,ERROR,ControlTask,ControlTask time, 26
97803,ERROR,ControlTask,position-control latency time, 75
97829,ERROR,GNSSTask,GNSS checkUblox time, 2
97830,ERROR,GNSSTask,GNSSTask time, 3
97817,ERROR,ControlTask,ControlTask time, 14
97858,ERROR,ControlTask,position-control latency time, 30
97903,ERROR,GNSSTask,pushRawData time, 26
97904,ERROR,GNSSTask,GNSS checkUblox time, 1
97906,ERROR,GGATask,GGATask time, 16
97907,ERROR,GNSSTask,GNSSTask time, 30
97913,ERROR,GGATask,GGATask time, 2
97929,ERROR,GNSSTask,GNSS checkCallbacks time, 1
97953,ERROR,GNSSTask,GNSS checkUblox time, 26
97966,ERROR,GNSSTask,GNSSTask time, 39
97981,ERROR,GNSSTask,GNSSTask time, 1
97971,ERROR,ControlTask,position-control latency time, 43
98006,ERROR,ControlTask,ControlTask time, 35
98029,ERROR,GNSSTask,GNSS checkUblox time, 2
98032,ERROR,GNSSTask,GNSSTask time, 5
98019,ERROR,ControlTask,position-control latency time, 91
98069,ERROR,ControlTask,ControlTask time, 50
98110,ERROR,ControlTask,position-control latency time, 182
98110,ERROR,ControlTask,ControlTask time, 0
98111,ERROR,ControlTask,position-control latency time, 183
98145,ERROR,ControlTask,ControlTask time, 34
98149,ERROR,GNSSTask,pushRawData time, 72
98158,ERROR,GNSSTask,GNSSTask time, 81
98171,ERROR,GNSSTask,GNSSTask time, 1
98184,ERROR,GNSSTask,GNSSTask time, 1
98145,ERROR,ControlTask,position-control latency time, 217
98209,ERROR,ControlTask,ControlTask time, 64
98229,ERROR,GNSSTask,GNSS checkUblox time, 2
98235,ERROR,GNSSTask,GNSSTask time, 8
98222,ERROR,ControlTask,position-control latency time, 294
98261,ERROR,ControlTask,ControlTask time, 39
98278,ERROR,GNSSTask,GNSS checkUblox time, 1
98287,ERROR,GNSSTask,GNSSTask time, 10
98275,ERROR,ControlTask,position-control latency time, 347
98311,ERROR,ControlTask,ControlTask time, 36
98329,ERROR,GNSSTask,GNSS checkUblox time, 2
98336,ERROR,GNSSTask,GNSSTask time, 9
98324,ERROR,ControlTask,position-control latency time, 396
98378,ERROR,GNSSTask,GNSS checkUblox time, 1
98379,ERROR,GNSSTask,GNSSTask time, 2
98366,ERROR,ControlTask,ControlTask time, 42
98403,ERROR,ControlTask,position-control latency time, 475
98429,ERROR,GNSSTask,GNSS checkUblox time, 2
98433,ERROR,GNSSTask,GNSSTask time, 6
98418,ERROR,ControlTask,ControlTask time, 15
98460,ERROR,ControlTask,position-control latency time, 32
98478,ERROR,GNSSTask,GNSS checkUblox time, 1
98485,ERROR,GNSSTask,GNSSTask time, 8
98473,ERROR,ControlTask,ControlTask time, 13
98509,ERROR,ControlTask,position-control latency time, 81
98529,ERROR,GNSSTask,GNSS checkUblox time, 2
98533,ERROR,GNSSTask,GNSSTask time, 6
98521,ERROR,ControlTask,ControlTask time, 12
98559,ERROR,ControlTask,position-control latency time, 31
98578,ERROR,GNSSTask,GNSS checkUblox time, 1
98586,ERROR,GNSSTask,GNSSTask time, 9
98573,ERROR,ControlTask,ControlTask time, 14
98612,ERROR,ControlTask,position-control latency time, 84
98629,ERROR,GNSSTask,GNSS checkUblox time, 2
98638,ERROR,GNSSTask,GNSSTask time, 11
98625,ERROR,ControlTask,ControlTask time, 13
98678,ERROR,GNSSTask,GNSS checkUblox time, 1
98678,ERROR,GNSSTask,GNSSTask time, 1
98665,ERROR,ControlTask,position-control latency time, 37
98705,ERROR,ControlTask,ControlTask time, 40
98729,ERROR,GNSSTask,GNSS checkUblox time, 2
98731,ERROR,GNSSTask,GNSSTask time, 4
98718,ERROR,ControlTask,position-control latency time, 90
98757,ERROR,ControlTask,ControlTask time, 39
98778,ERROR,GNSSTask,GNSS checkUblox time, 1
98785,ERROR,GNSSTask,GNSSTask time, 8
98772,ERROR,ControlTask,position-control latency time, 144
98811,ERROR,ControlTask,ControlTask time, 39
98829,ERROR,GNSSTask,GNSS checkUblox time, 2
98841,ERROR,GNSSTask,GNSSTask time, 14
98824,ERROR,ControlTask,position-control latency time, 196
98873,ERROR,ControlTask,ControlTask time, 49
98931,ERROR,GGATask,GGATask time, 52
98935,ERROR,GNSSTask,pushRawData time, 58
98936,ERROR,GNSSTask,GNSS checkUblox time, 1
98936,ERROR,GNSSTask,GNSSTask time, 59
98940,ERROR,GNSSTask,GNSSTask time, 1
98937,ERROR,ControlTask,position-control latency time, 309
98978,ERROR,GNSSTask,GNSS checkUblox time, 1
98979,ERROR,GNSSTask,GNSSTask time, 2
98965,ERROR,ControlTask,ControlTask time, 52
99006,ERROR,ControlTask,position-control latency time, 378
99029,ERROR,GNSSTask,GNSS checkUblox time, 2
99032,ERROR,GNSSTask,GNSSTask time, 5
99019,ERROR,ControlTask,ControlTask time, 13
99058,ERROR,ControlTask,position-control latency time, 30
99078,ERROR,GNSSTask,GNSS checkUblox time, 1
99090,ERROR,GNSSTask,GNSSTask time, 13
99076,ERROR,ControlTask,ControlTask time, 18
99129,ERROR,GNSSTask,GNSS checkUblox time, 2
99129,ERROR,GNSSTask,GNSSTask time, 2
99116,ERROR,ControlTask,position-control latency time, 88
99156,ERROR,ControlTask,ControlTask time, 40
99178,ERROR,GNSSTask,GNSS checkUblox time, 1
99184,ERROR,GNSSTask,GNSSTask time, 7
99170,ERROR,ControlTask,position-control latency time, 142
99210,ERROR,ControlTask,ControlTask time, 40
99229,ERROR,GNSSTask,GNSS checkUblox time, 2
99236,ERROR,GNSSTask,GNSSTask time, 9
99223,ERROR,ControlTask,position-control latency time, 195
99262,ERROR,ControlTask,ControlTask time, 39
99278,ERROR,GNSSTask,GNSS checkUblox time, 1
99290,ERROR,GNSSTask,GNSSTask time, 13
99276,ERROR,ControlTask,position-control latency time, 248
99329,ERROR,GNSSTask,GNSS checkUblox time, 2
99329,ERROR,GNSSTask,GNSSTask time, 2
99316,ERROR,ControlTask,ControlTask time, 40
99359,ERROR,ControlTask,position-control latency time, 31
99378,ERROR,GNSSTask,GNSS checkUblox time, 1
99390,ERROR,GNSSTask,GNSSTask time, 13
99375,ERROR,ControlTask,ControlTask time, 16
99429,ERROR,GNSSTask,GNSS checkUblox time, 2
99430,ERROR,GNSSTask,GNSSTask time, 3
99417,ERROR,ControlTask,position-control latency time, 89
99456,ERROR,ControlTask,ControlTask time, 39
99478,ERROR,GNSSTask,GNSS checkUblox time, 1
99483,ERROR,GNSSTask,GNSSTask time, 6
99469,ERROR,ControlTask,position-control latency time, 141
99508,ERROR,ControlTask,ControlTask time, 39
99528,ERROR,GNSSTask,GNSS checkUblox time, 1
99532,ERROR,GNSSTask,GNSSTask time, 5
99520,ERROR,ControlTask,position-control latency time, 192
99556,ERROR,ControlTask,ControlTask time, 36
99579,ERROR,GNSSTask,GNSS checkCallbacks time, 1
99582,ERROR,GNSSTask,GNSS checkUblox time, 5
99595,ERROR,GNSSTask,GNSSTask time, 18
99568,ERROR,ControlTask,position-control latency time, 240
99628,ERROR,GNSSTask,GNSS checkUblox time, 1
99631,ERROR,GNSSTask,GNSSTask time, 4
99619,ERROR,ControlTask,ControlTask time, 51
99655,ERROR,ControlTask,position-control latency time, 327
99679,ERROR,GNSSTask,GNSS checkUblox time, 2
99679,ERROR,GNSSTask,GNSSTask time, 2
99667,ERROR,ControlTask,ControlTask time, 12
99704,ERROR,ControlTask,position-control latency time, 26
99728,ERROR,GNSSTask,GNSS checkUblox time, 1
99731,ERROR,GNSSTask,GNSSTask time, 4
99718,ERROR,ControlTask,ControlTask time, 14
99757,ERROR,ControlTask,position-control latency time, 79
99779,ERROR,GNSSTask,GNSS checkUblox time, 2
99783,ERROR,GNSSTask,GNSSTask time, 6
99770,ERROR,ControlTask,ControlTask time, 13
99809,ERROR,ControlTask,position-control latency time, 31
99829,ERROR,GNSSTask,GNSS checkUblox time, 2
99835,ERROR,GNSSTask,GNSSTask time, 8
99822,ERROR,ControlTask,ControlTask time, 13
99868,ERROR,ControlTask,position-control latency time, 40
99903,ERROR,GNSSTask,pushRawData time, 26
99904,ERROR,GNSSTask,GNSS checkUblox time, 1
99908,ERROR,GGATask,GGATask time, 29
99910,ERROR,GNSSTask,GNSSTask time, 33
99938,ERROR,GNSSTask,GNSS checkCallbacks time, 1
99950,ERROR,GNSSTask,GNSS checkUblox time, 13
99963,ERROR,GNSSTask,GNSSTask time, 26
99978,ERROR,GNSSTask,GNSSTask time, 1
99906,ERROR,ControlTask,ControlTask time, 38
100003,ERROR,ControlTask,position-control latency time, 66
100029,ERROR,GNSSTask,GNSS checkUblox time, 2
100030,ERROR,GNSSTask,GNSSTask time, 3
100017,ERROR,ControlTask,ControlTask time, 14
100056,ERROR,ControlTask,position-control latency time, 28
100078,ERROR,GNSSTask,GNSS checkUblox time, 1
100082,ERROR,GNSSTask,GNSSTask time, 5
100069,ERROR,ControlTask,ControlTask time, 13
100108,ERROR,ControlTask,position-control latency time, 80
100129,ERROR,GNSSTask,GNSS checkUblox time, 2
100134,ERROR,GNSSTask,GNSSTask time, 7
100121,ERROR,ControlTask,ControlTask time, 13
100161,ERROR,ControlTask,position-control latency time, 33
100178,ERROR,GNSSTask,GNSS checkUblox time, 1
100189,ERROR,GNSSTask,GNSSTask time, 12
100175,ERROR,ControlTask,ControlTask time, 14
100228,ERROR,GNSSTask,GNSS checkUblox time, 1
100228,ERROR,GNSSTask,GNSSTask time, 1
100215,ERROR,ControlTask,position-control latency time, 87
100254,ERROR,ControlTask,ControlTask time, 39
100279,ERROR,GNSSTask,GNSS checkUblox time, 2
100280,ERROR,GNSSTask,GNSSTask time, 3
100267,ERROR,ControlTask,position-control latency time, 139
100310,ERROR,ControlTask,ControlTask time, 43
100329,ERROR,GNSSTask,GNSS checkUblox time, 2
100336,ERROR,GNSSTask,GNSSTask time, 9
100323,ERROR,ControlTask,position-control latency time, 195
100378,ERROR,GNSSTask,GNSS checkUblox time, 1
100382,ERROR,GNSSTask,GNSSTask time, 5
100368,ERROR,ControlTask,ControlTask time, 45
100410,ERROR,ControlTask,position-control latency time, 282
100429,ERROR,GNSSTask,GNSS checkUblox time, 2
100436,ERROR,GNSSTask,GNSSTask time, 9
100423,ERROR,ControlTask,ControlTask time, 13
100478,ERROR,GNSSTask,GNSS checkUblox time, 1
100478,ERROR,GNSSTask,GNSSTask time, 1
100464,ERROR,ControlTask,position-control latency time, 36
100506,ERROR,ControlTask,ControlTask time, 42
100528,ERROR,GNSSTask,GNSS checkUblox time, 1
100533,ERROR,GNSSTask,GNSSTask time, 6
100520,ERROR,ControlTask,position-control latency time, 92
100559,ERROR,ControlTask,ControlTask time, 39
